type,id,source,instantTicketingRequired,nonHomogeneous,oneWay,lastTicketingDate,numberOfBookableSeats,itineraries,price,pricingOptions,validatingAirlineCodes,travelerPricings
flight-offer,72,GDS,False,False,False,2022-05-05,9,"[{'duration': 'PT9H1M', 'segments': [{'departure': {'iataCode': 'BOS', 'terminal': 'B', 'at': '2022-07-01T07:30:00'}, 'arrival': {'iataCode': 'ORD', 'terminal': '1', 'at': '2022-07-01T09:20:00'}, 'carrierCode': 'UA', 'number': '549', 'aircraft': {'code': '7M9'}, 'operating': {'carrierCode': 'UA'}, 'duration': 'PT2H50M', 'id': '11', 'numberOfStops': 0, 'blacklistedInEU': False}, {'departure': {'iataCode': 'ORD', 'terminal': '1', 'at': '2022-07-01T14:05:00'}, 'arrival': {'iataCode': 'MSP', 'terminal': '1', 'at': '2022-07-01T15:31:00'}, 'carrierCode': 'UA', 'number': '2320', 'aircraft': {'code': '320'}, 'operating': {'carrierCode': 'UA'}, 'duration': 'PT1H26M', 'id': '12', 'numberOfStops': 0, 'blacklistedInEU': False}]}]","{'currency': 'EUR', 'total': '415.86', 'base': '361.00', 'fees': [{'amount': '0.00', 'type': 'SUPPLIER'}, {'amount': '0.00', 'type': 'TICKETING'}], 'grandTotal': '415.86'}","{'fareType': ['PUBLISHED'], 'includedCheckedBagsOnly': False}",['UA'],"[{'travelerId': '1', 'fareOption': 'STANDARD', 'travelerType': 'ADULT', 'price': {'currency': 'EUR', 'total': '415.86', 'base': '361.00'}, 'fareDetailsBySegment': [{'segmentId': '11', 'cabin': 'ECONOMY', 'fareBasis': 'HAA0OHEN', 'brandedFare': 'ECONOMY', 'class': 'H', 'sliceDiceIndicator': 'LOCAL_AVAILABILITY', 'includedCheckedBags': {'quantity': 0}}, {'segmentId': '12', 'cabin': 'ECONOMY', 'fareBasis': 'TAA2PFEN', 'brandedFare': 'ECONOMY', 'class': 'T', 'sliceDiceIndicator': 'LOCAL_AVAILABILITY', 'includedCheckedBags': {'quantity': 0}}]}]"
flight-offer,73,GDS,False,False,False,2022-05-05,9,"[{'duration': 'PT5H16M', 'segments': [{'departure': {'iataCode': 'BOS', 'terminal': 'B', 'at': '2022-07-01T13:08:00'}, 'arrival': {'iataCode': 'ORD', 'terminal': '1', 'at': '2022-07-01T14:55:00'}, 'carrierCode': 'UA', 'number': '1564', 'aircraft': {'code': '320'}, 'operating': {'carrierCode': 'UA'}, 'duration': 'PT2H47M', 'id': '50', 'numberOfStops': 0, 'blacklistedInEU': False}, {'departure': {'iataCode': 'ORD', 'terminal': '1', 'at': '2022-07-01T15:49:00'}, 'arrival': {'iataCode': 'MSP', 'terminal': '1', 'at': '2022-07-01T17:24:00'}, 'carrierCode': 'UA', 'number': '1962', 'aircraft': {'code': '738'}, 'operating': {'carrierCode': 'UA'}, 'duration': 'PT1H35M', 'id': '51', 'numberOfStops': 0, 'blacklistedInEU': False}]}]","{'currency': 'EUR', 'total': '429.88', 'base': '379.00', 'fees': [{'amount': '0.00', 'type': 'SUPPLIER'}, {'amount': '0.00', 'type': 'TICKETING'}], 'grandTotal': '429.88'}","{'fareType': ['PUBLISHED'], 'includedCheckedBagsOnly': False}",['UA'],"[{'travelerId': '1', 'fareOption': 'STANDARD', 'travelerType': 'ADULT', 'price': {'currency': 'EUR', 'total': '429.88', 'base': '379.00'}, 'fareDetailsBySegment': [{'segmentId': '50', 'cabin': 'ECONOMY', 'fareBasis': 'HAA0OHEN', 'brandedFare': 'ECONOMY', 'class': 'H', 'sliceDiceIndicator': 'LOCAL_AVAILABILITY', 'includedCheckedBags': {'quantity': 0}}, {'segmentId': '51', 'cabin': 'ECONOMY', 'fareBasis': 'SAA0PFEN', 'brandedFare': 'ECONOMY', 'class': 'S', 'sliceDiceIndicator': 'LOCAL_AVAILABILITY', 'includedCheckedBags': {'quantity': 0}}]}]"
flight-offer,74,GDS,False,False,False,2022-05-05,9,"[{'duration': 'PT7H52M', 'segments': [{'departure': {'iataCode': 'BOS', 'terminal': 'B', 'at': '2022-07-01T07:30:00'}, 'arrival': {'iataCode': 'ORD', 'terminal': '1', 'at': '2022-07-01T09:20:00'}, 'carrierCode': 'UA', 'number': '549', 'aircraft': {'code': '7M9'}, 'operating': {'carrierCode': 'UA'}, 'duration': 'PT2H50M', 'id': '147', 'numberOfStops': 0, 'blacklistedInEU': False}, {'departure': {'iataCode': 'ORD', 'terminal': '1', 'at': '2022-07-01T13:00:00'}, 'arrival': {'iataCode': 'MSP', 'terminal': '1', 'at': '2022-07-01T14:22:00'}, 'carrierCode': 'UA', 'number': '1113', 'aircraft': {'code': '320'}, 'operating': {'carrierCode': 'UA'}, 'duration': 'PT1H22M', 'id': '148', 'numberOfStops': 0, 'blacklistedInEU': False}]}]","{'currency': 'EUR', 'total': '429.88', 'base': '379.00', 'fees': [{'amount': '0.00', 'type': 'SUPPLIER'}, {'amount': '0.00', 'type': 'TICKETING'}], 'grandTotal': '429.88'}","{'fareType': ['PUBLISHED'], 'includedCheckedBagsOnly': False}",['UA'],"[{'travelerId': '1', 'fareOption': 'STANDARD', 'travelerType': 'ADULT', 'price': {'currency': 'EUR', 'total': '429.88', 'base': '379.00'}, 'fareDetailsBySegment': [{'segmentId': '147', 'cabin': 'ECONOMY', 'fareBasis': 'HAA0OHEN', 'brandedFare': 'ECONOMY', 'class': 'H', 'sliceDiceIndicator': 'LOCAL_AVAILABILITY', 'includedCheckedBags': {'quantity': 0}}, {'segmentId': '148', 'cabin': 'ECONOMY', 'fareBasis': 'SAA0PFEN', 'brandedFare': 'ECONOMY', 'class': 'S', 'sliceDiceIndicator': 'LOCAL_AVAILABILITY', 'includedCheckedBags': {'quantity': 0}}]}]"
flight-offer,75,GDS,False,False,False,2022-05-05,9,"[{'duration': 'PT7H', 'segments': [{'departure': {'iataCode': 'BOS', 'terminal': 'B', 'at': '2022-07-01T14:32:00'}, 'arrival': {'iataCode': 'EWR', 'terminal': 'C', 'at': '2022-07-01T16:01:00'}, 'carrierCode': 'UA', 'number': '499', 'aircraft': {'code': '73G'}, 'operating': {'carrierCode': 'UA'}, 'duration': 'PT1H29M', 'id': '3', 'numberOfStops': 0, 'blacklistedInEU': False}, {'departure': {'iataCode': 'EWR', 'terminal': 'C', 'at': '2022-07-01T18:30:00'}, 'arrival': {'iataCode': 'MSP', 'terminal': '1', 'at': '2022-07-01T20:32:00'}, 'carrierCode': 'UA', 'number': '3577', 'aircraft': {'code': 'E70'}, 'duration': 'PT3H2M', 'id': '4', 'numberOfStops': 0, 'blacklistedInEU': False}]}]","{'currency': 'EUR', 'total': '450.30', 'base': '398.00', 'fees': [{'amount': '0.00', 'type': 'SUPPLIER'}, {'amount': '0.00', 'type': 'TICKETING'}], 'grandTotal': '450.30'}","{'fareType': ['PUBLISHED'], 'includedCheckedBagsOnly': False}",['UA'],"[{'travelerId': '1', 'fareOption': 'STANDARD', 'travelerType': 'ADULT', 'price': {'currency': 'EUR', 'total': '450.30', 'base': '398.00'}, 'fareDetailsBySegment': [{'segmentId': '3', 'cabin': 'ECONOMY', 'fareBasis': 'UAA0OHEN', 'brandedFare': 'ECONOMY', 'class': 'U', 'sliceDiceIndicator': 'LOCAL_AVAILABILITY', 'includedCheckedBags': {'quantity': 0}}, {'segmentId': '4', 'cabin': 'ECONOMY', 'fareBasis': 'SAA7PFEN', 'brandedFare': 'ECONOMY', 'class': 'S', 'sliceDiceIndicator': 'LOCAL_AVAILABILITY', 'includedCheckedBags': {'quantity': 0}}]}]"
flight-offer,76,GDS,False,False,False,2022-05-05,9,"[{'duration': 'PT5H10M', 'segments': [{'departure': {'iataCode': 'BOS', 'terminal': 'B', 'at': '2022-07-01T10:12:00'}, 'arrival': {'iataCode': 'ORD', 'terminal': '1', 'at': '2022-07-01T11:58:00'}, 'carrierCode': 'UA', 'number': '408', 'aircraft': {'code': '320'}, 'operating': {'carrierCode': 'UA'}, 'duration': 'PT2H46M', 'id': '29', 'numberOfStops': 0, 'blacklistedInEU': False}, {'departure': {'iataCode': 'ORD', 'terminal': '1', 'at': '2022-07-01T13:00:00'}, 'arrival': {'iataCode': 'MSP', 'terminal': '1', 'at': '2022-07-01T14:22:00'}, 'carrierCode': 'UA', 'number': '1113', 'aircraft': {'code': '320'}, 'operating': {'carrierCode': 'UA'}, 'duration': 'PT1H22M', 'id': '30', 'numberOfStops': 0, 'blacklistedInEU': False}]}]","{'currency': 'EUR', 'total': '496.53', 'base': '441.00', 'fees': [{'amount': '0.00', 'type': 'SUPPLIER'}, {'amount': '0.00', 'type': 'TICKETING'}], 'grandTotal': '496.53'}","{'fareType': ['PUBLISHED'], 'includedCheckedBagsOnly': False}",['UA'],"[{'travelerId': '1', 'fareOption': 'STANDARD', 'travelerType': 'ADULT', 'price': {'currency': 'EUR', 'total': '496.53', 'base': '441.00'}, 'fareDetailsBySegment': [{'segmentId': '29', 'cabin': 'ECONOMY', 'fareBasis': 'UAA0OHEN', 'brandedFare': 'ECONOMY', 'class': 'U', 'sliceDiceIndicator': 'LOCAL_AVAILABILITY', 'includedCheckedBags': {'quantity': 0}}, {'segmentId': '30', 'cabin': 'ECONOMY', 'fareBasis': 'SAA0PFEN', 'brandedFare': 'ECONOMY', 'class': 'S', 'sliceDiceIndicator': 'LOCAL_AVAILABILITY', 'includedCheckedBags': {'quantity': 0}}]}]"
flight-offer,77,GDS,False,False,False,2022-05-05,9,"[{'duration': 'PT6H19M', 'segments': [{'departure': {'iataCode': 'BOS', 'terminal': 'B', 'at': '2022-07-01T10:12:00'}, 'arrival': {'iataCode': 'ORD', 'terminal': '1', 'at': '2022-07-01T11:58:00'}, 'carrierCode': 'UA', 'number': '408', 'aircraft': {'code': '320'}, 'operating': {'carrierCode': 'UA'}, 'duration': 'PT2H46M', 'id': '62', 'numberOfStops': 0, 'blacklistedInEU': False}, {'departure': {'iataCode': 'ORD', 'terminal': '1', 'at': '2022-07-01T14:05:00'}, 'arrival': {'iataCode': 'MSP', 'terminal': '1', 'at': '2022-07-01T15:31:00'}, 'carrierCode': 'UA', 'number': '2320', 'aircraft': {'code': '320'}, 'operating': {'carrierCode': 'UA'}, 'duration': 'PT1H26M', 'id': '63', 'numberOfStops': 0, 'blacklistedInEU': False}]}]","{'currency': 'EUR', 'total': '496.53', 'base': '441.00', 'fees': [{'amount': '0.00', 'type': 'SUPPLIER'}, {'amount': '0.00', 'type': 'TICKETING'}], 'grandTotal': '496.53'}","{'fareType': ['PUBLISHED'], 'includedCheckedBagsOnly': False}",['UA'],"[{'travelerId': '1', 'fareOption': 'STANDARD', 'travelerType': 'ADULT', 'price': {'currency': 'EUR', 'total': '496.53', 'base': '441.00'}, 'fareDetailsBySegment': [{'segmentId': '62', 'cabin': 'ECONOMY', 'fareBasis': 'UAA0OHEN', 'brandedFare': 'ECONOMY', 'class': 'U', 'sliceDiceIndicator': 'LOCAL_AVAILABILITY', 'includedCheckedBags': {'quantity': 0}}, {'segmentId': '63', 'cabin': 'ECONOMY', 'fareBasis': 'SAA0PFEN', 'brandedFare': 'ECONOMY', 'class': 'S', 'sliceDiceIndicator': 'LOCAL_AVAILABILITY', 'includedCheckedBags': {'quantity': 0}}]}]"
flight-offer,78,GDS,False,False,False,2022-05-05,9,"[{'duration': 'PT8H12M', 'segments': [{'departure': {'iataCode': 'BOS', 'terminal': 'B', 'at': '2022-07-01T10:12:00'}, 'arrival': {'iataCode': 'ORD', 'terminal': '1', 'at': '2022-07-01T11:58:00'}, 'carrierCode': 'UA', 'number': '408', 'aircraft': {'code': '320'}, 'operating': {'carrierCode': 'UA'}, 'duration': 'PT2H46M', 'id': '36', 'numberOfStops': 0, 'blacklistedInEU': False}, {'departure': {'iataCode': 'ORD', 'terminal': '1', 'at': '2022-07-01T15:49:00'}, 'arrival': {'iataCode': 'MSP', 'terminal': '1', 'at': '2022-07-01T17:24:00'}, 'carrierCode': 'UA', 'number': '1962', 'aircraft': {'code': '738'}, 'operating': {'carrierCode': 'UA'}, 'duration': 'PT1H35M', 'id': '37', 'numberOfStops': 0, 'blacklistedInEU': False}]}]","{'currency': 'EUR', 'total': '496.53', 'base': '441.00', 'fees': [{'amount': '0.00', 'type': 'SUPPLIER'}, {'amount': '0.00', 'type': 'TICKETING'}], 'grandTotal': '496.53'}","{'fareType': ['PUBLISHED'], 'includedCheckedBagsOnly': False}",['UA'],"[{'travelerId': '1', 'fareOption': 'STANDARD', 'travelerType': 'ADULT', 'price': {'currency': 'EUR', 'total': '496.53', 'base': '441.00'}, 'fareDetailsBySegment': [{'segmentId': '36', 'cabin': 'ECONOMY', 'fareBasis': 'UAA0OHEN', 'brandedFare': 'ECONOMY', 'class': 'U', 'sliceDiceIndicator': 'LOCAL_AVAILABILITY', 'includedCheckedBags': {'quantity': 0}}, {'segmentId': '37', 'cabin': 'ECONOMY', 'fareBasis': 'SAA0PFEN', 'brandedFare': 'ECONOMY', 'class': 'S', 'sliceDiceIndicator': 'LOCAL_AVAILABILITY', 'includedCheckedBags': {'quantity': 0}}]}]"
flight-offer,79,GDS,False,False,False,2022-05-05,9,"[{'duration': 'PT4H55M', 'segments': [{'departure': {'iataCode': 'BOS', 'terminal': 'A', 'at': '2022-07-01T05:30:00'}, 'arrival': {'iataCode': 'DTW', 'terminal': 'EM', 'at': '2022-07-01T07:36:00'}, 'carrierCode': 'DL', 'number': '826', 'aircraft': {'code': '321'}, 'operating': {'carrierCode': 'DL'}, 'duration': 'PT2H6M', 'id': '157', 'numberOfStops': 0, 'blacklistedInEU': False}, {'departure': {'iataCode': 'DTW', 'terminal': 'EM', 'at': '2022-07-01T08:30:00'}, 'arrival': {'iataCode': 'MSP', 'terminal': '1', 'at': '2022-07-01T09:25:00'}, 'carrierCode': 'DL', 'number': '2925', 'aircraft': {'code': '739'}, 'operating': {'carrierCode': 'DL'}, 'duration': 'PT1H55M', 'id': '158', 'numberOfStops': 0, 'blacklistedInEU': False}]}]","{'currency': 'EUR', 'total': '582.53', 'base': '521.00', 'fees': [{'amount': '0.00', 'type': 'SUPPLIER'}, {'amount': '0.00', 'type': 'TICKETING'}], 'grandTotal': '582.53'}","{'fareType': ['PUBLISHED'], 'includedCheckedBagsOnly': False}",['DL'],"[{'travelerId': '1', 'fareOption': 'STANDARD', 'travelerType': 'ADULT', 'price': {'currency': 'EUR', 'total': '582.53', 'base': '521.00'}, 'fareDetailsBySegment': [{'segmentId': '157', 'cabin': 'ECONOMY', 'fareBasis': 'KAUOA0MQ', 'brandedFare': 'MAINCABIN', 'class': 'K', 'includedCheckedBags': {'quantity': 0}}, {'segmentId': '158', 'cabin': 'ECONOMY', 'fareBasis': 'KAUOA0MQ', 'brandedFare': 'MAINCABIN', 'class': 'K', 'includedCheckedBags': {'quantity': 0}}]}]"
flight-offer,80,GDS,False,False,False,2022-05-05,9,"[{'duration': 'PT5H28M', 'segments': [{'departure': {'iataCode': 'BOS', 'terminal': 'A', 'at': '2022-07-01T10:00:00'}, 'arrival': {'iataCode': 'LGA', 'terminal': '0', 'at': '2022-07-01T11:32:00'}, 'carrierCode': 'DL', 'number': '5775', 'aircraft': {'code': 'E75'}, 'duration': 'PT1H32M', 'id': '95', 'numberOfStops': 0, 'blacklistedInEU': False}, {'departure': {'iataCode': 'LGA', 'terminal': '0', 'at': '2022-07-01T12:25:00'}, 'arrival': {'iataCode': 'MSP', 'terminal': '1', 'at': '2022-07-01T14:28:00'}, 'carrierCode': 'DL', 'number': '983', 'aircraft': {'code': '321'}, 'operating': {'carrierCode': 'DL'}, 'duration': 'PT3H3M', 'id': '96', 'numberOfStops': 0, 'blacklistedInEU': False}]}]","{'currency': 'EUR', 'total': '620.15', 'base': '556.00', 'fees': [{'amount': '0.00', 'type': 'SUPPLIER'}, {'amount': '0.00', 'type': 'TICKETING'}], 'grandTotal': '620.15'}","{'fareType': ['PUBLISHED'], 'includedCheckedBagsOnly': False}",['DL'],"[{'travelerId': '1', 'fareOption': 'STANDARD', 'travelerType': 'ADULT', 'price': {'currency': 'EUR', 'total': '620.15', 'base': '556.00'}, 'fareDetailsBySegment': [{'segmentId': '95', 'cabin': 'ECONOMY', 'fareBasis': 'KAUOA0MQ', 'brandedFare': 'MAINCABIN', 'class': 'K', 'includedCheckedBags': {'quantity': 0}}, {'segmentId': '96', 'cabin': 'ECONOMY', 'fareBasis': 'MAUOA0MQ', 'brandedFare': 'MAINCABIN', 'class': 'M', 'includedCheckedBags': {'quantity': 0}}]}]"
flight-offer,81,GDS,False,False,False,2022-05-05,9,"[{'duration': 'PT8H21M', 'segments': [{'departure': {'iataCode': 'BOS', 'terminal': 'B', 'at': '2022-07-01T07:45:00'}, 'arrival': {'iataCode': 'IAH', 'terminal': 'C', 'at': '2022-07-01T10:46:00'}, 'carrierCode': 'UA', 'number': '226', 'aircraft': {'code': '738'}, 'operating': {'carrierCode': 'UA'}, 'duration': 'PT4H1M', 'id': '68', 'numberOfStops': 0, 'blacklistedInEU': False}, {'departure': {'iataCode': 'IAH', 'terminal': 'B', 'at': '2022-07-01T12:14:00'}, 'arrival': {'iataCode': 'MSP', 'terminal': '1', 'at': '2022-07-01T15:06:00'}, 'carrierCode': 'UA', 'number': '6230', 'aircraft': {'code': 'E7W'}, 'duration': 'PT2H52M', 'id': '69', 'numberOfStops': 0, 'blacklistedInEU': False}]}]","{'currency': 'EUR', 'total': '629.83', 'base': '565.00', 'fees': [{'amount': '0.00', 'type': 'SUPPLIER'}, {'amount': '0.00', 'type': 'TICKETING'}], 'grandTotal': '629.83'}","{'fareType': ['PUBLISHED'], 'includedCheckedBagsOnly': False}",['UA'],"[{'travelerId': '1', 'fareOption': 'STANDARD', 'travelerType': 'ADULT', 'price': {'currency': 'EUR', 'total': '629.83', 'base': '565.00'}, 'fareDetailsBySegment': [{'segmentId': '68', 'cabin': 'ECONOMY', 'fareBasis': 'HAA0OHEN', 'brandedFare': 'ECONOMY', 'class': 'H', 'sliceDiceIndicator': 'LOCAL_AVAILABILITY', 'includedCheckedBags': {'quantity': 0}}, {'segmentId': '69', 'cabin': 'ECONOMY', 'fareBasis': 'WAA2JFEN', 'brandedFare': 'ECONOMY', 'class': 'W', 'sliceDiceIndicator': 'LOCAL_AVAILABILITY', 'includedCheckedBags': {'quantity': 0}}]}]"
flight-offer,82,GDS,False,False,False,2022-05-05,9,"[{'duration': 'PT7H58M', 'segments': [{'departure': {'iataCode': 'BOS', 'terminal': 'B', 'at': '2022-07-01T06:15:00'}, 'arrival': {'iataCode': 'DEN', 'at': '2022-07-01T08:43:00'}, 'carrierCode': 'UA', 'number': '467', 'aircraft': {'code': '739'}, 'operating': {'carrierCode': 'UA'}, 'duration': 'PT4H28M', 'id': '167', 'numberOfStops': 0, 'blacklistedInEU': False}, {'departure': {'iataCode': 'DEN', 'at': '2022-07-01T10:15:00'}, 'arrival': {'iataCode': 'MSP', 'terminal': '1', 'at': '2022-07-01T13:13:00'}, 'carrierCode': 'UA', 'number': '459', 'aircraft': {'code': '319'}, 'operating': {'carrierCode': 'UA'}, 'duration': 'PT1H58M', 'id': '168', 'numberOfStops': 0, 'blacklistedInEU': False}]}]","{'currency': 'EUR', 'total': '631.98', 'base': '567.00', 'fees': [{'amount': '0.00', 'type': 'SUPPLIER'}, {'amount': '0.00', 'type': 'TICKETING'}], 'grandTotal': '631.98'}","{'fareType': ['PUBLISHED'], 'includedCheckedBagsOnly': False}",['UA'],"[{'travelerId': '1', 'fareOption': 'STANDARD', 'travelerType': 'ADULT', 'price': {'currency': 'EUR', 'total': '631.98', 'base': '567.00'}, 'fareDetailsBySegment': [{'segmentId': '167', 'cabin': 'ECONOMY', 'fareBasis': 'UAA0OFEN', 'brandedFare': 'ECONOMY', 'class': 'U', 'sliceDiceIndicator': 'LOCAL_AVAILABILITY', 'includedCheckedBags': {'quantity': 0}}, {'segmentId': '168', 'cabin': 'ECONOMY', 'fareBasis': 'SAA2AKEN', 'brandedFare': 'ECONOMY', 'class': 'S', 'sliceDiceIndicator': 'LOCAL_AVAILABILITY', 'includedCheckedBags': {'quantity': 0}}]}]"
flight-offer,83,GDS,False,False,False,2022-05-05,4,"[{'duration': 'PT8H4M', 'segments': [{'departure': {'iataCode': 'BOS', 'terminal': 'B', 'at': '2022-07-01T15:50:00'}, 'arrival': {'iataCode': 'IAH', 'terminal': 'C', 'at': '2022-07-01T19:00:00'}, 'carrierCode': 'UA', 'number': '426', 'aircraft': {'code': '738'}, 'operating': {'carrierCode': 'UA'}, 'duration': 'PT4H10M', 'id': '17', 'numberOfStops': 0, 'blacklistedInEU': False}, {'departure': {'iataCode': 'IAH', 'terminal': 'C', 'at': '2022-07-01T20:07:00'}, 'arrival': {'iataCode': 'MSP', 'terminal': '1', 'at': '2022-07-01T22:54:00'}, 'carrierCode': 'UA', 'number': '1938', 'aircraft': {'code': '739'}, 'operating': {'carrierCode': 'UA'}, 'duration': 'PT2H47M', 'id': '18', 'numberOfStops': 0, 'blacklistedInEU': False}]}]","{'currency': 'EUR', 'total': '715.83', 'base': '645.00', 'fees': [{'amount': '0.00', 'type': 'SUPPLIER'}, {'amount': '0.00', 'type': 'TICKETING'}], 'grandTotal': '715.83'}","{'fareType': ['PUBLISHED'], 'includedCheckedBagsOnly': False}",['UA'],"[{'travelerId': '1', 'fareOption': 'STANDARD', 'travelerType': 'ADULT', 'price': {'currency': 'EUR', 'total': '715.83', 'base': '645.00'}, 'fareDetailsBySegment': [{'segmentId': '17', 'cabin': 'ECONOMY', 'fareBasis': 'UAA0OHEN', 'brandedFare': 'ECONOMY', 'class': 'U', 'sliceDiceIndicator': 'LOCAL_AVAILABILITY', 'includedCheckedBags': {'quantity': 0}}, {'segmentId': '18', 'cabin': 'ECONOMY', 'fareBasis': 'WAA2JFEN', 'brandedFare': 'ECONOMY', 'class': 'W', 'sliceDiceIndicator': 'LOCAL_AVAILABILITY', 'includedCheckedBags': {'quantity': 0}}]}]"
flight-offer,84,GDS,False,False,False,2022-05-05,2,"[{'duration': 'PT8H18M', 'segments': [{'departure': {'iataCode': 'BOS', 'terminal': 'A', 'at': '2022-07-01T06:35:00'}, 'arrival': {'iataCode': 'DCA', 'terminal': 'B', 'at': '2022-07-01T08:20:00'}, 'carrierCode': 'DL', 'number': '5815', 'aircraft': {'code': 'E75'}, 'duration': 'PT1H45M', 'id': '60', 'numberOfStops': 0, 'blacklistedInEU': False}, {'departure': {'iataCode': 'DCA', 'terminal': 'B', 'at': '2022-07-01T12:15:00'}, 'arrival': {'iataCode': 'MSP', 'terminal': '1', 'at': '2022-07-01T13:53:00'}, 'carrierCode': 'DL', 'number': '2289', 'aircraft': {'code': '321'}, 'operating': {'carrierCode': 'DL'}, 'duration': 'PT2H38M', 'id': '61', 'numberOfStops': 0, 'blacklistedInEU': False}]}]","{'currency': 'EUR', 'total': '781.40', 'base': '706.00', 'fees': [{'amount': '0.00', 'type': 'SUPPLIER'}, {'amount': '0.00', 'type': 'TICKETING'}], 'grandTotal': '781.40'}","{'fareType': ['PUBLISHED'], 'includedCheckedBagsOnly': False}",['DL'],"[{'travelerId': '1', 'fareOption': 'STANDARD', 'travelerType': 'ADULT', 'price': {'currency': 'EUR', 'total': '781.40', 'base': '706.00'}, 'fareDetailsBySegment': [{'segmentId': '60', 'cabin': 'ECONOMY', 'fareBasis': 'MAUOA0MQ', 'brandedFare': 'MAINCABIN', 'class': 'M', 'includedCheckedBags': {'quantity': 0}}, {'segmentId': '61', 'cabin': 'ECONOMY', 'fareBasis': 'MAUOA0MQ', 'brandedFare': 'MAINCABIN', 'class': 'M', 'includedCheckedBags': {'quantity': 0}}]}]"
flight-offer,85,GDS,False,False,False,2022-05-05,9,"[{'duration': 'PT6H55M', 'segments': [{'departure': {'iataCode': 'BOS', 'terminal': 'A', 'at': '2022-07-01T13:59:00'}, 'arrival': {'iataCode': 'DCA', 'terminal': 'B', 'at': '2022-07-01T15:53:00'}, 'carrierCode': 'DL', 'number': '5844', 'aircraft': {'code': 'E75'}, 'duration': 'PT1H54M', 'id': '159', 'numberOfStops': 0, 'blacklistedInEU': False}, {'departure': {'iataCode': 'DCA', 'terminal': 'B', 'at': '2022-07-01T18:10:00'}, 'arrival': {'iataCode': 'MSP', 'terminal': '1', 'at': '2022-07-01T19:54:00'}, 'carrierCode': 'DL', 'number': '2244', 'aircraft': {'code': '321'}, 'operating': {'carrierCode': 'DL'}, 'duration': 'PT2H44M', 'id': '160', 'numberOfStops': 0, 'blacklistedInEU': False}]}]","{'currency': 'EUR', 'total': '953.40', 'base': '866.00', 'fees': [{'amount': '0.00', 'type': 'SUPPLIER'}, {'amount': '0.00', 'type': 'TICKETING'}], 'grandTotal': '953.40'}","{'fareType': ['PUBLISHED'], 'includedCheckedBagsOnly': False}",['DL'],"[{'travelerId': '1', 'fareOption': 'STANDARD', 'travelerType': 'ADULT', 'price': {'currency': 'EUR', 'total': '953.40', 'base': '866.00'}, 'fareDetailsBySegment': [{'segmentId': '159', 'cabin': 'ECONOMY', 'fareBasis': 'BA0OA0MQ', 'brandedFare': 'MAINCABIN', 'class': 'B', 'includedCheckedBags': {'quantity': 0}}, {'segmentId': '160', 'cabin': 'ECONOMY', 'fareBasis': 'BAVOA0MQ', 'brandedFare': 'MAINCABIN', 'class': 'B', 'includedCheckedBags': {'quantity': 0}}]}]"
flight-offer,86,GDS,False,False,False,2022-05-05,9,"[{'duration': 'PT5H25M', 'segments': [{'departure': {'iataCode': 'BOS', 'terminal': 'A', 'at': '2022-07-01T13:00:00'}, 'arrival': {'iataCode': 'LGA', 'terminal': '0', 'at': '2022-07-01T14:17:00'}, 'carrierCode': 'DL', 'number': '1380', 'aircraft': {'code': '223'}, 'operating': {'carrierCode': 'DL'}, 'duration': 'PT1H17M', 'id': '83', 'numberOfStops': 0, 'blacklistedInEU': False}, {'departure': {'iataCode': 'LGA', 'terminal': '0', 'at': '2022-07-01T15:25:00'}, 'arrival': {'iataCode': 'MSP', 'terminal': '1', 'at': '2022-07-01T17:25:00'}, 'carrierCode': 'DL', 'number': '802', 'aircraft': {'code': '321'}, 'operating': {'carrierCode': 'DL'}, 'duration': 'PT3H', 'id': '84', 'numberOfStops': 0, 'blacklistedInEU': False}]}]","{'currency': 'EUR', 'total': '981.35', 'base': '892.00', 'fees': [{'amount': '0.00', 'type': 'SUPPLIER'}, {'amount': '0.00', 'type': 'TICKETING'}], 'grandTotal': '981.35'}","{'fareType': ['PUBLISHED'], 'includedCheckedBagsOnly': False}",['DL'],"[{'travelerId': '1', 'fareOption': 'STANDARD', 'travelerType': 'ADULT', 'price': {'currency': 'EUR', 'total': '981.35', 'base': '892.00'}, 'fareDetailsBySegment': [{'segmentId': '83', 'cabin': 'ECONOMY', 'fareBasis': 'BA7OA0MQ', 'brandedFare': 'MAINCABIN', 'class': 'B', 'includedCheckedBags': {'quantity': 0}}, {'segmentId': '84', 'cabin': 'ECONOMY', 'fareBasis': 'BAUOA0MQ', 'brandedFare': 'MAINCABIN', 'class': 'B', 'includedCheckedBags': {'quantity': 0}}]}]"
